In_0	In_1	In_2	In_3	In_4	In_5	
732.2244721239847	58585.47218325452	145007.1336272977	97207.8596275603	89157.1938463228	79983.30214635194	
2239.4514040588188	2584.3656686564987	132440.6608850821	91201.66359029996	76962.4943056384	197567.96013716824	
934.2473891468176	15707.740342822404	13074.492485113471	63989.49573626193	46630.5243434482	40524.796824077814	
2790.1318834516364	37338.97172000203	34691.64981440152	41519.458892824834	118115.68161870602	159515.7440704499	
90166.86332032215	279654.52937843214	201843.95546839532	310981.68589626584	259554.242389078	238498.6314453929	
29889.97475597991	61646.60196252843	46745.28498022711	103594.47369610336	157509.38534834387	166532.61181182487	
177.09441296105322	82220.56092313681	200547.48235612185	131489.7613394972	151685.70694436625	246473.67343711414	
1660.851196414837	2790.084308439427	19531.572479673323	33318.28473920337	122063.45008943391	97262.57748246557	
156984.53707832118	215661.64421405198	208631.195149724	299155.639668852	271393.16897770396	308810.0963995009	
93702.0048536174	227393.8144894333	175168.53101063147	183199.84325020714	206430.34207817572	181525.63777679135	
432.662498448531	11305.480948326927	69600.14061200143	148081.68835807263	170760.01036703825	133457.32751982493	
2473.3862988549067	97905.67632779252	115635.57430713964	190815.0098985136	229240.74681445776	295904.06406562676	
13936.654662681329	131336.24932706408	234089.34075668274	223343.77114571008	305129.2489947191	301278.246137702	
165181.17574441025	422029.02038267604	322786.81413713214	296028.93878554826	337041.71584811225	308435.5520924328	
37142.358236795495	47009.51395324649	45462.9132456577	42244.383108026166	40642.743821280696	63469.09139520374	
26158.617974910634	208406.11138133853	255903.18316638906	295681.25451458583	239973.00182244423	214675.73622315197	
11723.614597875967	63785.259996280365	80650.65490568377	56712.678632134426	49801.167419204285	167950.54317932425	
45050.02334975327	143493.56701893432	251212.87546493206	203770.89622629905	176599.0813996666	166824.55064439191	
84.48446799237952	3464.6973494737767	27166.045492133322	20033.355118301683	33448.66964557171	31656.790468136885	
3312.009740854184	148904.2757424457	197552.77712272707	147468.77744109367	156752.56744651636	140822.3681498444	
134.38721252783444	146326.68798256214	92530.89516566429	73106.16409557659	65702.64612470823	61146.69528302827	
196535.42102580253	292755.5938941044	433746.82808233483	448059.7161084177	391916.26827132684	446206.17710084835	
13726.571690767705	106300.93892609232	117779.26199273323	92295.06738607034	123325.3926138088	124642.17030747532	
75950.30718054675	101990.78936593665	164508.8760447223	216293.15987393027	229077.97318370803	247846.5110922355	
124.84013016688382	1605.3298054560328	930.2189309236567	54590.23485458435	145328.87863358477	136310.80106421522	
207089.5853923032	475089.58370925905	369134.31768054154	371328.46921354387	356985.3074458024	340904.1181687833	
870.1943113002361	27161.45710902542	22873.59723039505	154825.75212155044	113936.22776696667	146661.93051942196	
30058.13139304714	205749.05857456088	200101.19580153286	153463.84378243983	127876.80309582231	188023.51617938202	
8340.172893302764	122645.47603444128	213738.0923322154	144209.29934003003	133686.3678994728	145839.48419610824	
48359.92509770601	67101.80788004505	59618.85174444781	189163.69064559595	195057.77947173853	173923.5423584085	
12716.648800285524	29409.544690115563	80696.5552770373	55943.91928983822	128685.19997627381	141913.73961862264	
238006.84874374195	412684.0490269387	389117.837660401	470523.3401016971	517473.8603800014	566589.3846594783	
166181.76866407748	290153.66148438765	285402.64513032546	350548.17167720397	364921.03574163566	380140.9803299175	
10658.30404573838	132997.55187477826	81343.18554789865	71342.63842144002	66215.84201187518	133297.26148740083	
2093.3380801666817	115313.74741368735	67792.80256198654	178793.97386460457	224541.68614308187	178448.5431779727	
49988.852948375454	99032.37514603791	77691.60268396714	75113.87705529925	174503.7428033521	160197.30888260886	
172211.27045220527	235006.614130234	339076.4742658472	289088.70585649525	297613.17467325606	398648.59407524654	
73.20856228185484	4790.557258368968	118151.06740317153	78579.5293659825	80804.87556879023	69775.9244074944	
52409.247742482956	92474.97409785104	252556.42872636262	247619.73280692403	306870.42111512943	244019.1536792668	
29242.85862411061	91610.1615520326	212205.87380657613	147700.88685047053	237846.88699090065	195061.9456089068	
99852.97191194555	320757.5810093717	267921.2993151056	346004.42916803714	297348.8464854217	263172.57400667423	
2492.5012907467662	20356.824810290847	151727.54733462952	104688.78614897851	87169.18755785581	105257.29955289359	
124733.44494803339	167486.38246503175	317915.2623367429	360750.34130362916	321615.04209415684	360396.4666313333	
4776.359181119585	94082.73795368678	55838.85053981879	86494.58605553076	181973.63459395673	144181.44210666258	
171134.07680772585	230007.5502893634	217382.65903215623	209208.66837043336	332108.5670245143	320308.7659104967	
8614.14462329334	24654.684141676393	48869.16991708191	91959.17631471022	143597.02795765243	208809.81364034594	
84421.95710609877	111442.93293895396	255665.32015851946	242647.1298501539	211929.95946170768	192895.59599146634	
73577.68148814172	129921.1887074049	223987.5552406402	170211.1179734879	158443.24347447813	147529.87509069507	
167705.00881566375	282483.55878518434	309958.75651951396	263616.78933434974	246997.16849479292	281816.52482211083	
418.79410709219974	119443.85532103255	145702.6625085163	111386.1167967001	120935.6131170418	129591.64085241208	
9069.03311661506	19730.653152105464	95798.78703368825	72822.7226410675	81698.21493736275	171253.88342882678	
4766.5722057368	17611.445166783265	11987.33980010597	11260.834961244955	10839.59067069509	27799.920578995483	
117.76068126530218	174112.0260756587	261498.55073382135	264993.66408047604	322844.0878909945	245612.2999554423	
232594.30743840296	326856.61517226254	476144.08327557094	516497.2154988997	468842.69593342347	545330.7371242129	
227848.8599957638	305385.15763599833	365851.26051526656	329114.3695335822	313183.58461060136	401240.59710156155	
98074.2840211835	130401.33482803649	175535.3933267661	150654.47324445331	271801.37216880545	309603.2757372899	
2771.6138714070653	50554.65260200831	35738.61359815125	28734.68980637023	39240.38347795092	116436.44524012956	
28760.058854975126	223251.65264650018	279623.94772906817	193442.9433226991	173145.5300566334	163917.18568506886	
203818.333826961	410364.0178183669	328449.36032827507	307125.63983296894	294212.4292251752	284083.691331002	
123884.00877467095	359501.37791800575	341072.7533688772	276979.4021948335	251906.45627292976	248230.21022378464	
5352.747158421004	13813.209462818859	81118.87380811835	73848.94233100403	97020.15241552258	205543.68993667484	
136003.74578913412	243608.59147885477	204362.5942308971	204263.55748212323	189078.974736692	220942.51373165415	
229635.73059884366	454390.75287287124	366997.1507564401	405166.02379455086	456767.6643888667	411629.2083809292	
26069.41263785782	79794.56790081228	210630.44407730916	147335.71400176373	128333.19203594509	118155.02174974211	
114953.49881833032	208751.0348541309	181608.57919956374	241079.7519708212	217876.3178804699	245044.20430432708	
11232.813671976304	184577.92232820753	253231.646194341	233588.94175099314	171170.3163014398	188685.90707728735	
457.853667292887	817.0523655111806	125895.98933166996	86104.84721879169	70809.43510989107	64360.41233677447	
28700.122985196682	75131.34940729612	69304.36446233011	88294.42740331804	89518.06749194105	159683.70368081552	
702.6004412356496	27720.50064160741	104993.95056636665	102586.51145957512	78116.532242623	83074.19736242703	
24203.85079685968	180713.34865072952	114490.19369343694	244746.02094468742	199005.06070288582	234093.23906108423	
19011.04015373602	35076.430734357666	51857.03721352907	42417.76122687184	55721.94308686247	173072.4864587063	
74177.09552891662	100691.89839645314	106981.59122574104	217426.10428977947	228136.50682933995	188792.00163202995	
68374.93934506488	88765.60205636083	85403.1038729416	83663.25230678516	185666.16745305734	161073.15897006186	
137370.17814128316	203639.94338815985	182367.3184845263	246810.25477999708	335971.5828262521	384107.9750301504	
56983.51193776547	117654.59235462263	253259.26496556748	224775.01377335723	258163.66287053988	202471.0904439215	
776.80532660279	15368.203080139132	151350.55717060948	147073.6296491272	124840.89330115529	104135.94697865416	
2669.6951561598826	48651.23555433074	63893.234889218955	80856.8735114616	82102.35992183299	118445.85815754689	
163701.89150607685	262051.24592573236	239098.20799774854	325703.43730604724	339037.21568463685	296578.25945279346	
7110.601134169811	24000.463164231624	15821.657195110618	13786.496107812342	52374.961656095795	121499.39579812995	
114654.12025496586	279395.1796287183	269470.78149395814	218526.11239476452	230498.3032006052	212272.92023165466	
219196.01255115576	369754.8931233834	483355.69816811045	430299.23833957745	403021.05611409177	386675.5428999917	
159644.3747858869	229657.80932128913	235807.16449718963	327487.04280621564	347766.4855021433	337392.40053957177	
37219.25991462135	47129.945181269904	120037.07931367593	115991.6264534877	190700.97422075225	213537.65175957157	
50916.33809015845	109824.66747211183	183575.13528222326	281325.5089772994	211273.3317836132	194685.771734179	
210344.59035889292	290787.85673936165	341011.90186526283	303853.61960224214	289551.8905712567	359102.0699707356	
5944.697789863826	34658.63106797327	89848.05556520868	132946.90409037375	101913.67182111095	139923.29742320464	
71658.15500580826	98849.21074751583	90351.16720940641	89352.04147303604	84313.02896125683	91796.44467612724	
80615.40858107958	195082.26345179015	223478.8151830513	205382.0067943826	177299.4707282903	225958.09973241817	
69798.68280825297	98113.85967818367	168507.3618733025	261333.5549556897	211729.96168256347	244511.11596706705	
75.15483509847736	35088.4045164098	22613.655289775386	61379.560420967275	71557.22819564483	169421.72331102873	
24913.025210466836	151644.90544970505	187545.2634535743	165185.10320515768	262741.6552772769	228746.64154006226	
756.0004249053245	2917.863925432696	66021.61892591184	45427.78051778155	187134.0327926323	149719.28810945613	
213646.48381549207	459411.8020915858	375328.1405812952	361279.38701574254	336698.5574840766	318691.1634108879	
105926.35684883852	137956.16943495697	170135.48370088212	299833.66632878024	252338.35393102112	233032.30213313355	
16457.066159032714	185719.9660268984	156150.3692465801	197721.48961168737	158591.0686961431	187314.09738419182	
1030.5363715631847	8893.822348445461	5351.1030020695625	61193.37776816639	54640.911703462996	47211.30243381565	
16158.578755060415	173448.376221704	168078.02484422748	126673.81630602441	201918.83512917944	182026.06769021138	
56646.433711772144	75998.88098979155	163607.78479153826	200810.30947620122	172957.5839378852	176250.31060147515	
2585.409637691917	75487.60691060219	141807.37218249842	92543.235349016	158694.04563733647	132254.78648645023	
14255.371609520964	29695.523954100794	57946.70965729896	115521.00939870132	221379.9897213967	228740.5526825794	
1605.0812339674226	142249.53253745358	84443.55117709174	96262.07389017753	78038.18363085047	72083.5377293785	
28583.911818882192	73562.79691976176	56792.16336847219	172751.92254193925	137293.22143809727	230390.21427498973	
199425.7651613522	301633.8655213221	301702.1683861447	274895.6076343183	402967.4348654209	461072.40752438	
141902.8106470788	231099.89193994645	213950.6524277844	220878.75189994444	280414.5655030181	247662.41684211363	
3768.6013293831475	38337.90664703494	43033.192620378366	29671.453203739627	182197.49203176578	140480.23868769067	
51849.93217621727	241978.54981740873	211740.8967731095	162731.66380713976	150738.12865022323	154901.12364049128	
10145.71112917168	14075.673814740107	66070.52805993821	50339.58238334612	92772.2051328226	99466.60446460539	
13762.672192886592	153381.64664500314	100810.02929886102	184131.84436917634	137756.97853794743	234637.52454764163	
235852.92413901552	479264.53219280235	398239.9547366637	391800.96709607285	370826.4204465252	369889.5929819548	
241204.23387458097	331988.1741320703	399471.9465840148	466832.1574714695	438711.3436798991	475265.9813607611	
11075.92171040017	39798.933629765525	40858.622309312035	161732.0566850581	235066.16776883032	257988.64381185867	
206945.12876979762	454204.070380965	357597.76931003836	342858.12790112855	387419.84754925204	350549.8018974323	
1713.9525953967088	195187.0433402617	117042.85170676305	123575.51558187901	149713.63587952196	243807.724618	
132130.15093185677	234287.28191333936	280122.18147386494	228603.997018905	224155.25273020106	210815.79855684264	
212.05370016462888	188249.25904429262	257964.37465563064	252551.4040348386	239023.04676573636	293676.5477063382	
244614.85678901518	341325.4131067371	362482.7307826205	384050.780073792	346586.0287805446	331361.62123988796	
10721.217040394311	12512.14710609781	12832.16985488383	12037.744595671707	47986.09319759197	38333.07425832085	
149242.861769959	310837.5361863758	261350.23969758817	298201.6706878162	268204.9502780813	250982.55156428207	
29049.273816379555	115810.82756103802	77614.96071322325	70688.77329124603	63248.23916348681	81263.21384532958	
